PC_name,Caption,Description,IdentifyingNumber,InstallDate,InstallLocation,Language,Name,ProductID,URLInfoAbout,URLUpdateInfo,Vendor,Version,Date_local,Date_universal_microsecond
"My PC","Windows SDK Desktop Headers arm64","Windows SDK Desktop Headers arm64","{452ABC9E-731E-71B2-8824-C5B2595370AF}","20191013","None","1033","Windows SDK Desktop Headers arm64","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW 2017 Real-Time NBFifo","NI LabVIEW 2017 Real-Time NBFifo","{BFC565AE-AE37-435E-9DD8-CCDA67A43A64}","20200415","None","0","NI LabVIEW 2017 Real-Time NBFifo","none","http://www.ni.com/support/","None","National Instruments","17.01.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI OPCEnum Shared","NI OPCEnum Shared","{FF52A5AE-9E72-49EE-8E39-C514ED78E1E2}","20200415","None","9","NI OPCEnum Shared","none","http://www.ni.com/support/","None","National Instruments","5.63.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Headers x86","Windows SDK Desktop Headers x86","{86ADBBAE-77AE-FA26-7C17-802AE28AC316}","20191013","None","1033","Windows SDK Desktop Headers x86","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI VC2010RTE x64","NI VC2010RTE x64","{69E75EBE-2F24-4C6E-A8E4-FE4A37C08FA3}","20200415","None","0","NI VC2010RTE x64","None","None","None","National Instruments","10.11.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Metadata","Windows SDK for Windows Store Apps Metadata","{A128C4CE-88C8-8BDF-FBE9-A517979E0BDD}","20190603","None","1033","Windows SDK for Windows Store Apps Metadata","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Core Runtime - 3.1.10 (x86)","Microsoft .NET Core Runtime - 3.1.10 (x86)","{6906ADCE-5B40-40A2-BF7E-3FDF2D1F067D}","20201209","None","1033","Microsoft .NET Core Runtime - 3.1.10 (x86)","None","None","None","Microsoft Corporation","24.104.29419","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Standard Library (64-bit)","Python 3.8.6 Standard Library (64-bit)","{04BA74DE-13BE-477C-8FE5-19F247C0D555}","20201004","None","1033","Python 3.8.6 Standard Library (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Azure Compute Emulator - v2.9.6","Microsoft Azure Compute Emulator - v2.9.6","{1657ABEE-7D56-416A-B7E0-A89CC5AAD0F7}","20190603","None","1033","Microsoft Azure Compute Emulator - v2.9.6","None","None","None","Microsoft Corporation","2.9.8899.26","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2019 X86 Debug Runtime - 14.28.29334","Microsoft Visual C++ 2019 X86 Debug Runtime - 14.28.29334","{A61921FE-DA3B-4703-A2B2-649937AA32CD}","20201122","None","1033","Microsoft Visual C++ 2019 X86 Debug Runtime - 14.28.29334","None","None","None","Microsoft Corporation","14.28.29334","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Scratch Link","Scratch Link","{2D482AFE-9E18-47B0-810C-40943D55F97B}","20190927","None","1033","Scratch Link","None","None","None","Scratch Foundation","1.2.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Documentation (64-bit)","Python 3.8.6 Documentation (64-bit)","{558E2EFE-87D5-4E3F-B050-D4DEC548EA02}","20201004","None","1033","Python 3.8.6 Documentation (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17","{8220EEFE-38CD-377E-8595-13398D740ACE}","20171110","None","1033","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17","None","None","None","Microsoft Corporation","9.0.30729","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Error Reporting 2019","NI Error Reporting 2019","{BDB8510F-A749-420F-83B6-50471C6E900C}","20200415","None","0","NI Error Reporting 2019","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Executables (64-bit symbols)","Python 3.7.8 Executables (64-bit symbols)","{FAF0840F-75F4-4331-819A-C5B88251F402}","20200919","None","1033","Python 3.7.8 Executables (64-bit symbols)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Libs x64","Windows SDK Desktop Libs x64","{AE5CE40F-6C6D-C95F-FD37-D9EF7093CA99}","20190603","None","1033","Windows SDK Desktop Libs x64","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Trace Engine (64-bit)","NI Trace Engine (64-bit)","{4858AE0F-D4FB-441E-9BB8-442115A9D282}","20200415","None","9","NI Trace Engine (64-bit)","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework Cumulative Intellisense Pack for Visual Studio (ENU)","Microsoft .NET Framework Cumulative Intellisense Pack for Visual Studio (ENU)","{C33E412F-4981-4953-825C-9DEA45ABEC01}","20191110","None","1033","Microsoft .NET Framework Cumulative Intellisense Pack for Visual Studio (ENU)","None","None","None","Microsoft Corporation","4.8.03761","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization ES","Catalyst Control Center Next Localization ES","{AB31322F-0A98-9289-E098-2C2651F5253C}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization ES","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT Appx Package","Visual C++ Library CRT Appx Package","{1435262F-4DB6-473B-80AF-577F7071EF6E}","20201113","None","1033","Visual C++ Library CRT Appx Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Shared Runtime OpenMP 2019","NI LabWindows/CVI Shared Runtime OpenMP 2019","{5B4D362F-8203-490C-82D1-5F607972196F}","20200415","None","0","NI LabWindows/CVI Shared Runtime OpenMP 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Core Interpreter (64-bit)","Python 3.7.8 Core Interpreter (64-bit)","{8DE1D24F-C0EA-42D5-87D0-7F3071932A15}","20200919","None","1033","Python 3.7.8 Core Interpreter (64-bit)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Libs arm","Windows SDK Desktop Libs arm","{995DDD4F-928C-4EBA-9702-E7CD3F6A7A9D}","20191013","None","1033","Windows SDK Desktop Libs arm","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Java Auto Updater","Java Auto Updater","{4A03706F-666A-4037-7777-5F2748764D10}","20200323","None","1033","Java Auto Updater","None","None","None","Oracle Corporation","2.8.241.7","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft UniversalWindowsPlatform SDK","Microsoft UniversalWindowsPlatform SDK","{61B7616F-3C59-41E2-8376-11440B06E7EA}","20200623","None","1033","Microsoft UniversalWindowsPlatform SDK","None","None","None","Microsoft","15.9.12","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Network Discovery 19.0 for Windows 64-bit","NI Network Discovery 19.0 for Windows 64-bit","{57F0A87F-A86F-4DD1-BFA9-5B355A5885CC}","20200415","None","9","NI Network Discovery 19.0 for Windows 64-bit","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Signing Tools","Windows SDK Signing Tools","{58770E7F-37C0-70F9-6CBF-2B18503B0EE0}","20190603","None","1033","Windows SDK Signing Tools","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense Mobile - en-us","WinRT Intellisense Mobile - en-us","{918A448F-59E8-FBF5-B087-D3F07160C7E0}","20191013","None","1033","WinRT Intellisense Mobile - en-us","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Core SDK 2.1.700 (x64)","Microsoft .NET Core SDK 2.1.700 (x64)","{7EF4488F-FCAD-481A-A757-314CED3E7092}","20190603","None","1033","Microsoft .NET Core SDK 2.1.700 (x64)","None","None","None","Microsoft Corporation","8.191.9667","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Headers","Windows SDK for Windows Store Apps Headers","{65E9398F-77A0-8681-026C-8CF092A71F11}","20191013","None","1033","Windows SDK for Windows Store Apps Headers","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Tcl/Tk Support (64-bit)","Python 3.8.6 Tcl/Tk Support (64-bit)","{79C40B8F-BC99-4FFF-8E1E-F05D246E772C}","20201004","None","1033","Python 3.8.6 Tcl/Tk Support (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Core AppHost Pack - 3.1.10 (x64_x86)","Microsoft .NET Core AppHost Pack - 3.1.10 (x64_x86)","{E14A7D8F-3391-4674-8478-6F8723C1AD32}","20201209","None","1033","Microsoft .NET Core AppHost Pack - 3.1.10 (x64_x86)","None","None","None","Microsoft Corporation","24.104.29419","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Utility Scripts (64-bit)","Python 3.8.6 Utility Scripts (64-bit)","{0A041F8F-4124-46CC-B021-AB8E70A873EC}","20201004","None","1033","Python 3.8.6 Utility Scripts (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 pip Bootstrap (32-bit)","Python 3.8.6 pip Bootstrap (32-bit)","{A008A19F-258D-4B50-8BB8-043A4A611376}","20201004","None","1033","Python 3.8.6 pip Bootstrap (32-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI USI","NI USI","{013D2F9F-6833-4763-965E-B49B16A4F9E1}","20200415","None","0","NI USI","none","http://www.ni.com","None","National Instruments","18.55.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Workflow Debugger v1.0 for x86","Microsoft Workflow Debugger v1.0 for x86","{02805F9F-3A14-3EE7-B6A2-1F5D6E946572}","20190603","None","1033","Microsoft Workflow Debugger v1.0 for x86","None","None","None","Microsoft","16.0.28329","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT Desktop Appx Package","Visual C++ Library CRT Desktop Appx Package","{57A733AF-F61B-4B3D-861E-C2C7E1295A09}","20201113","None","1033","Visual C++ Library CRT Desktop Appx Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Redistributable","Universal CRT Redistributable","{847D4DAF-0182-265B-324F-406462E8A90D}","20191013","None","1033","Universal CRT Redistributable","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Entity Framework 6.2.0 Tools  for Visual Studio 2019","Entity Framework 6.2.0 Tools  for Visual Studio 2019","{7C2070BF-8E07-4B5F-A182-FADB0B95AB39}","20191206","None","1033","Entity Framework 6.2.0 Tools  for Visual Studio 2019","None","None","None","Microsoft Corporation","6.2.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI VC2008RTE x86","NI VC2008RTE x86","{9E5D29BF-8DDF-4F22-98F8-0F8D633D2ED3}","20200415","None","0","NI VC2008RTE x86","None","None","None","National Instruments","9.11.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Adobe AIR","Adobe AIR","{10E33ABF-D7FB-4F47-900A-7973854AB45A}","20190428","c:\Program Files (x86)\Common Files\Adobe AIR\","1033","Adobe AIR","None","None","None","Adobe","32.0.0.125","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW 2018 Run-Time Engine Web Server","NI LabVIEW 2018 Run-Time Engine Web Server","{36AC0BCF-6928-46C6-9B5B-9271B60B8823}","20200415","None","0","NI LabVIEW 2018 Run-Time Engine Web Server","none","http://www.ni.com/support/","None","National Instruments","18.01.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Utility Scripts (32-bit)","Python 3.8.6 Utility Scripts (32-bit)","{023939DF-F5BD-42A1-9388-F1FC607129E4}","20201004","None","1033","Python 3.8.6 Utility Scripts (32-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Core Host FX Resolver - 2.1.11 (x64)","Microsoft .NET Core Host FX Resolver - 2.1.11 (x64)","{AE54AADF-FD14-4D51-91C1-FEC48962764D}","20190603","None","1033","Microsoft .NET Core Host FX Resolver - 2.1.11 (x64)","None","None","None","Microsoft Corporation","16.108.27618","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinAppDeploy","WinAppDeploy","{8E3AE0EF-D067-700C-BDB4-10D5552155DC}","20191013","None","1033","WinAppDeploy","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Team Extension SDK Contracts","Windows Team Extension SDK Contracts","{5D60A4EF-6EDF-AAF4-F0F0-49FDD40176B8}","20191013","None","1033","Windows Team Extension SDK Contracts","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense PPI - Other Languages","WinRT Intellisense PPI - Other Languages","{771C9DEF-7C0B-85DA-6426-7A20F06BEC94}","20190603","None","1033","WinRT Intellisense PPI - Other Languages","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","AutoCAD 2020","AutoCAD 2020","{28B89EEF-3001-0000-0102-CF3F3A09B77D}","20200623","C:\Program Files\Autodesk\AutoCAD 2020\","1033","AutoCAD 2020","None","None","None","Autodesk","23.1.111.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","ACAD Private","ACAD Private","{28B89EEF-3001-0000-3102-CF3F3A09B77D}","20190512","C:\Program Files\Autodesk\AutoCAD 2020\","1033","ACAD Private","None","None","None","Autodesk","23.1.47.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","AutoCAD 2020 Language Pack - Italiano (Italian)","AutoCAD 2020 Language Pack - Italiano (Italian)","{28B89EEF-3001-0410-1102-CF3F3A09B77D}","20200623","C:\Program Files\Autodesk\AutoCAD 2020\","1040","AutoCAD 2020 Language Pack - Italiano (Italian)","None","None","None","Autodesk","23.1.110.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","AutoCAD 2020 - Italiano (Italian)","AutoCAD 2020 - Italiano (Italian)","{28B89EEF-3001-0410-2102-CF3F3A09B77D}","20190512","C:\Program Files\Autodesk\AutoCAD 2020\","1040","AutoCAD 2020 - Italiano (Italian)","None","None","None","Autodesk","23.1.47.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","ACA & MEP 2020 Object Enabler","ACA & MEP 2020 Object Enabler","{28B89EEF-3004-0000-5102-CF3F3A09B77D}","20190512","C:\Program Files\Autodesk\AutoCAD 2020\","1033","ACA & MEP 2020 Object Enabler","None","None","None","Autodesk","8.2.45.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense Desktop - Other Languages","WinRT Intellisense Desktop - Other Languages","{7EF010FF-7800-28BA-FF49-2D219EC7BA82}","20191013","None","1033","WinRT Intellisense Desktop - Other Languages","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","LibreOffice 7.0.3.1","LibreOffice 7.0.3.1","{3C4801FF-3D7B-4804-877E-3A322C00524C}","20201114","C:\Program Files\LibreOffice\","1040","LibreOffice 7.0.3.1","none","https://it.libreoffice.org/","https://it.libreoffice.org/download","The Document Foundation","7.0.3.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Mobile Extension SDK","Windows Mobile Extension SDK","{B38CF8FF-C0D9-B11D-6484-B95A81C72DDC}","20190603","None","1033","Windows Mobile Extension SDK","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Instrument Driver Runtime 2019","NI LabWindows/CVI Instrument Driver Runtime 2019","{E12F09FF-07B3-4677-8D5C-BDD01E9A5545}","20200415","None","0","NI LabWindows/CVI Instrument Driver Runtime 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW 2019 Run-Time Engine Web Server","NI LabVIEW 2019 Run-Time Engine Web Server","{39E48FFF-ED88-4231-A9A7-198A9CE4CCE4}","20200415","None","0","NI LabVIEW 2019 Run-Time Engine Web Server","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
